funding_time_utc,funding_rate,mark_price
2020-08-20T08:00:00Z,0.00010000,
2020-08-20T16:00:00Z,0.00010000,
2020-08-21T00:00:00Z,0.00010000,
2020-08-21T08:00:00Z,0.00010000,
2020-08-21T16:00:00Z,0.00010000,
2020-08-22T00:00:00Z,0.00010000,
2020-08-22T08:00:00Z,0.00152252,
2020-08-22T16:00:00Z,0.00059014,
2020-08-23T00:00:00Z,0.00146278,
2020-08-23T08:00:00Z,0.00094542,
2020-08-23T16:00:00Z,0.00175345,
2020-08-24T00:00:00Z,0.00100486,
2020-08-24T08:00:00Z,0.00151206,
2020-08-24T16:00:00Z,0.00098471,
2020-08-25T00:00:00Z,0.00020789,
2020-08-25T08:00:00Z,0.00094866,
2020-08-25T16:00:00Z,0.00036307,
2020-08-26T00:00:00Z,0.00071638,
2020-08-26T08:00:00Z,0.00123278,
2020-08-26T16:00:00Z,0.00087605,
2020-08-27T00:00:00Z,0.00139804,
2020-08-27T08:00:00Z,0.00080406,
2020-08-27T16:00:00Z,0.00089898,
2020-08-28T00:00:00Z,0.00040777,
2020-08-28T08:00:00Z,0.00032604,
2020-08-28T16:00:00Z,0.00031897,
2020-08-29T00:00:00Z,0.00029340,
2020-08-29T08:00:00Z,0.00123961,
2020-08-29T16:00:00Z,0.00073415,
2020-08-30T00:00:00Z,0.00159891,
2020-08-30T08:00:00Z,0.00185894,
2020-08-30T16:00:00Z,0.00191828,
2020-08-31T00:00:00Z,0.00204053,
2020-08-31T08:00:00Z,0.00103170,
2020-08-31T16:00:00Z,0.00132406,
2020-09-01T00:00:00Z,0.00080415,
2020-09-01T08:00:00Z,0.00115788,
2020-09-01T16:00:00Z,0.00136882,
2020-09-02T00:00:00Z,0.00165512,
2020-09-02T08:00:00Z,0.00062099,
2020-09-02T16:00:00Z,0.00010000,
2020-09-03T00:00:00Z,0.00010000,
2020-09-03T08:00:00Z,0.00018917,
2020-09-03T16:00:00Z,0.00012161,
2020-09-04T00:00:00Z,0.00010000,
2020-09-04T08:00:00Z,0.00010000,
2020-09-04T16:00:00Z,0.00010000,
2020-09-05T00:00:00Z,0.00010000,
2020-09-05T08:00:00Z,0.00010000,
2020-09-05T16:00:00Z,0.00010000,
2020-09-06T00:00:00Z,0.00010000,
2020-09-06T08:00:00Z,0.00010000,
2020-09-06T16:00:00Z,0.00010000,
2020-09-07T00:00:00Z,0.00010000,
2020-09-07T08:00:00Z,0.00010000,
2020-09-07T16:00:00Z,0.00010000,
2020-09-08T00:00:00Z,0.00010000,
2020-09-08T08:00:00Z,0.00010000,
2020-09-08T16:00:00Z,0.00010000,
2020-09-09T00:00:00Z,0.00010000,
2020-09-09T08:00:00Z,0.00010000,
2020-09-09T16:00:00Z,0.00010000,
2020-09-10T00:00:00Z,0.00010000,
2020-09-10T08:00:00Z,0.00010000,
2020-09-10T16:00:00Z,0.00010000,
2020-09-11T00:00:00Z,0.00010000,
2020-09-11T08:00:00Z,0.00010000,
2020-09-11T16:00:00Z,0.00010000,
2020-09-12T00:00:00Z,0.00010000,
2020-09-12T08:00:00Z,0.00010000,
2020-09-12T16:00:00Z,0.00010000,
2020-09-13T00:00:00Z,0.00010000,
2020-09-13T08:00:00Z,0.00010822,
2020-09-13T16:00:00Z,0.00010000,
2020-09-14T00:00:00Z,0.00010000,
2020-09-14T08:00:00Z,0.00019947,
2020-09-14T16:00:00Z,0.00033042,
2020-09-15T00:00:00Z,0.00022414,
2020-09-15T08:00:00Z,0.00010000,
2020-09-15T16:00:00Z,0.00010000,
2020-09-16T00:00:00Z,0.00012038,
2020-09-16T08:00:00Z,0.00010000,
2020-09-16T16:00:00Z,0.00015451,
2020-09-17T00:00:00Z,0.00010000,
2020-09-17T08:00:00Z,0.00040469,
2020-09-17T16:00:00Z,0.00045066,
2020-09-18T00:00:00Z,0.00053804,
2020-09-18T08:00:00Z,0.00061089,
2020-09-18T16:00:00Z,0.00042384,
2020-09-19T00:00:00Z,0.00024640,
2020-09-19T08:00:00Z,0.00030378,
2020-09-19T16:00:00Z,0.00029433,
2020-09-20T00:00:00Z,0.00010000,
2020-09-20T08:00:00Z,0.00010632,
2020-09-20T16:00:00Z,0.00010000,
2020-09-21T00:00:00Z,0.00010000,
2020-09-21T08:00:00Z,0.00010000,
2020-09-21T16:00:00Z,0.00010000,
2020-09-22T00:00:00Z,0.00010000,
2020-09-22T08:00:00Z,0.00010000,
2020-09-22T16:00:00Z,0.00010000,
2020-09-23T00:00:00Z,0.00010000,
2020-09-23T08:00:00Z,0.00010000,
2020-09-23T16:00:00Z,0.00010000,
2020-09-24T00:00:00Z,0.00010000,
2020-09-24T08:00:00Z,0.00010000,
2020-09-24T16:00:00Z,0.00010000,
2020-09-25T00:00:00Z,0.00010000,
2020-09-25T08:00:00Z,0.00010000,
2020-09-25T16:00:00Z,0.00010000,
2020-09-26T00:00:00Z,0.00010000,
2020-09-26T08:00:00Z,0.00010000,
2020-09-26T16:00:00Z,0.00010000,
2020-09-27T00:00:00Z,0.00010000,
2020-09-27T08:00:00Z,0.00010000,
2020-09-27T16:00:00Z,0.00010000,
2020-09-28T00:00:00Z,0.00010000,
2020-09-28T08:00:00Z,0.00010000,
2020-09-28T16:00:00Z,0.00010000,
2020-09-29T00:00:00Z,0.00010000,
