funding_time_utc,rate
"2020-07-10T08:00:00Z","0.00010000"
"2020-07-10T16:00:00Z","-0.00301393"
"2020-07-11T00:00:00Z","0.00004111"
"2020-07-11T08:00:00Z","0.00001285"
"2020-07-11T16:00:00Z","0.00010000"
"2020-07-12T00:00:00Z","0.00010000"
"2020-07-12T08:00:00Z","0.00010000"
"2020-07-12T16:00:00Z","0.00010000"
"2020-07-13T00:00:00Z","0.00026293"
"2020-07-13T08:00:00Z","0.00010000"
"2020-07-13T16:00:00Z","0.00000196"
"2020-07-14T00:00:00Z","-0.00070381"
"2020-07-14T08:00:00Z","-0.00122571"
"2020-07-14T16:00:00Z","0.00010000"
"2020-07-15T00:00:00Z","0.00010000"
"2020-07-15T08:00:00Z","-0.00017488"
"2020-07-15T16:00:00Z","-0.00077381"
"2020-07-16T00:00:00Z","-0.00004990"
"2020-07-16T08:00:00Z","0.00010000"
"2020-07-16T16:00:00Z","0.00010000"
"2020-07-17T00:00:00Z","0.00016338"
"2020-07-17T08:00:00Z","0.00010000"
"2020-07-17T16:00:00Z","0.00010000"
"2020-07-18T00:00:00Z","0.00010000"
"2020-07-18T08:00:00Z","0.00010000"
"2020-07-18T16:00:00Z","0.00010000"
"2020-07-19T00:00:00Z","0.00010000"
"2020-07-19T08:00:00Z","0.00010000"
"2020-07-19T16:00:00Z","-0.00012246"
"2020-07-20T00:00:00Z","0.00010000"
"2020-07-20T08:00:00Z","0.00010000"
"2020-07-20T16:00:00Z","0.00010000"
"2020-07-21T00:00:00Z","-0.00014116"
"2020-07-21T08:00:00Z","0.00010000"
"2020-07-21T16:00:00Z","0.00010000"
"2020-07-22T00:00:00Z","0.00010000"
"2020-07-22T08:00:00Z","0.00010000"
"2020-07-22T16:00:00Z","0.00010000"
"2020-07-23T00:00:00Z","0.00010000"
"2020-07-23T08:00:00Z","0.00010000"
"2020-07-23T16:00:00Z","0.00010000"
"2020-07-24T00:00:00Z","0.00010000"
"2020-07-24T08:00:00Z","0.00010000"
"2020-07-24T16:00:00Z","-0.00012831"
"2020-07-25T00:00:00Z","0.00010000"
"2020-07-25T08:00:00Z","0.00010000"
"2020-07-25T16:00:00Z","0.00010000"
"2020-07-26T00:00:00Z","0.00010000"
"2020-07-26T08:00:00Z","0.00010000"
"2020-07-26T16:00:00Z","0.00010000"
"2020-07-27T00:00:00Z","0.00010000"
"2020-07-27T08:00:00Z","0.00010000"
"2020-07-27T16:00:00Z","0.00010000"
"2020-07-28T00:00:00Z","0.00010000"
"2020-07-28T08:00:00Z","0.00010000"
